,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,Año,Terrorismo,Delitos Sexuales,Homicidios,Amenazas,Extorsion,Secuestro,Poblacion,Total,Indice100k
3527,CAQUETÁ,VALPARAÍSO,18860,2013,,2.0,4.0,1.0,,,8522,7,82.14034264257216
3528,CAQUETÁ,VALPARAÍSO,18860,2014,,,4.0,2.0,2.0,,8202,8,97.53718605218239
3529,CAQUETÁ,VALPARAÍSO,18860,2015,,1.0,,8.0,,1.0,7859,10,127.2426517368622
3530,CAQUETÁ,VALPARAÍSO,18860,2016,,6.0,2.0,20.0,,,7521,28,372.2909187608031
3531,CAQUETÁ,VALPARAÍSO,18860,2017,,6.0,1.0,21.0,,,7163,28,390.89766857461956
3532,CAQUETÁ,VALPARAÍSO,18860,2018,,6.0,1.0,13.0,2.0,1.0,6887,23,333.96253811528965
3533,CAQUETÁ,VALPARAÍSO,18860,2019,,8.0,2.0,11.0,4.0,,6968,25,358.7830080367394
3534,CAQUETÁ,VALPARAÍSO,18860,2020,3.0,5.0,,3.0,1.0,,7048,12,170.261066969353
3535,CAQUETÁ,VALPARAÍSO,18860,2021,,6.0,1.0,8.0,,,7122,15,210.61499578770008
3536,CAUCA,POPAYÁN (CT),19001,2012,3.0,14.0,105.0,6.0,38.0,7.0,296431,173,58.36096764508435
3537,CAUCA,POPAYÁN (CT),19001,2013,,16.0,79.0,,110.0,1.0,299819,206,68.70812056607485
3538,CAUCA,POPAYÁN (CT),19001,2014,,72.0,68.0,203.0,132.0,3.0,303267,478,157.61688545077442
3539,CAUCA,POPAYÁN (CT),19001,2015,,298.0,86.0,572.0,116.0,2.0,306782,1074,350.0857286281464
3540,CAUCA,POPAYÁN (CT),19001,2016,,352.0,57.0,514.0,110.0,5.0,310409,1038,334.39752069044386
3541,CAUCA,POPAYÁN (CT),19001,2017,,283.0,58.0,910.0,113.0,1.0,314054,1365,434.63862902558157
3542,CAUCA,POPAYÁN (CT),19001,2018,,425.0,65.0,1932.0,140.0,,318059,2562,805.5109272179062
3543,CAUCA,POPAYÁN (CT),19001,2019,,344.0,57.0,713.0,137.0,1.0,321991,1252,388.8307437164393
3544,CAUCA,POPAYÁN (CT),19001,2020,,268.0,69.0,351.0,125.0,,325477,813,249.78723534996328
3545,CAUCA,POPAYÁN (CT),19001,2021,2.0,272.0,78.0,551.0,111.0,2.0,328139,1016,309.62488457635334
3546,CAUCA,ALMAGUER,19022,2012,,2.0,9.0,,,,18673,11,58.90858458737214
3547,CAUCA,ALMAGUER,19022,2013,,7.0,7.0,,,,18610,14,75.2283718430951
3548,CAUCA,ALMAGUER,19022,2014,,,4.0,6.0,3.0,1.0,18557,14,75.44322897019993
3549,CAUCA,ALMAGUER,19022,2015,,4.0,2.0,43.0,1.0,,18521,50,269.96382484747045
3550,CAUCA,ALMAGUER,19022,2016,,2.0,1.0,9.0,1.0,,18490,13,70.30827474310438
3551,CAUCA,ALMAGUER,19022,2017,,5.0,6.0,82.0,,2.0,18430,95,515.4639175257732
3552,CAUCA,ALMAGUER,19022,2018,,4.0,10.0,23.0,1.0,,18449,38,205.97322348094747
3553,CAUCA,ALMAGUER,19022,2019,,5.0,4.0,9.0,6.0,,18263,24,131.4132398839183
3554,CAUCA,ALMAGUER,19022,2020,,4.0,5.0,1.0,,,18177,10,55.0145788633988
3555,CAUCA,ALMAGUER,19022,2021,,4.0,2.0,,3.0,,18322,9,49.12127496998145
3556,CAUCA,ARGELIA,19050,2012,7.0,,28.0,,,2.0,24639,37,150.16843216039612
3557,CAUCA,ARGELIA,19050,2013,3.0,1.0,11.0,,3.0,,24865,18,72.39091091896239
3558,CAUCA,ARGELIA,19050,2014,2.0,2.0,11.0,,,,25095,15,59.77286312014345
3559,CAUCA,ARGELIA,19050,2015,6.0,3.0,20.0,3.0,,,25327,32,126.34737631776365
3560,CAUCA,ARGELIA,19050,2016,,11.0,33.0,11.0,3.0,,25582,58,226.72191384567273
3561,CAUCA,ARGELIA,19050,2017,,20.0,36.0,20.0,4.0,,25905,80,308.8206909862961
3562,CAUCA,ARGELIA,19050,2018,,19.0,31.0,44.0,6.0,,26144,100,382.4969400244798
3563,CAUCA,ARGELIA,19050,2019,,22.0,45.0,34.0,2.0,,26376,103,390.50652107976947
3564,CAUCA,ARGELIA,19050,2020,18.0,6.0,80.0,20.0,3.0,,26588,127,477.65909432826834
3565,CAUCA,ARGELIA,19050,2021,,6.0,79.0,35.0,3.0,,26800,123,458.955223880597
3566,CAUCA,BALBOA,19075,2012,2.0,5.0,23.0,,,,20532,30,146.11338398597312
3567,CAUCA,BALBOA,19075,2013,,1.0,9.0,,2.0,,20621,12,58.193104117162115
3568,CAUCA,BALBOA,19075,2014,,1.0,13.0,1.0,1.0,1.0,20682,17,82.19707958611352
3569,CAUCA,BALBOA,19075,2015,,2.0,13.0,3.0,2.0,,20740,20,96.43201542912247
3570,CAUCA,BALBOA,19075,2016,,11.0,18.0,7.0,,,20851,36,172.653589755887
3571,CAUCA,BALBOA,19075,2017,,12.0,15.0,21.0,4.0,,21010,52,247.50118990956688
3572,CAUCA,BALBOA,19075,2018,1.0,9.0,16.0,17.0,8.0,,21108,51,241.61455372370668
3573,CAUCA,BALBOA,19075,2019,,8.0,18.0,12.0,12.0,,21270,50,235.07287259050304
3574,CAUCA,BALBOA,19075,2020,5.0,8.0,15.0,21.0,9.0,,21437,58,270.5602463031208
3575,CAUCA,BALBOA,19075,2021,1.0,14.0,15.0,3.0,2.0,,21608,35,161.97704553868937
3576,CAUCA,BOLÍVAR,19100,2012,,7.0,17.0,,,,41631,24,57.64934784175254
3577,CAUCA,BOLÍVAR,19100,2013,1.0,4.0,18.0,,1.0,,41005,24,58.52944762833801
3578,CAUCA,BOLÍVAR,19100,2014,,4.0,17.0,11.0,3.0,,40312,35,86.82278229807501
3579,CAUCA,BOLÍVAR,19100,2015,,7.0,18.0,18.0,1.0,,39708,44,110.8089050065478
3580,CAUCA,BOLÍVAR,19100,2016,,18.0,14.0,10.0,1.0,,39164,43,109.79470942702483
3581,CAUCA,BOLÍVAR,19100,2017,,14.0,16.0,19.0,7.0,,38657,56,144.8638021574359
3582,CAUCA,BOLÍVAR,19100,2018,,16.0,24.0,24.0,6.0,,38048,70,183.97813288477712
3583,CAUCA,BOLÍVAR,19100,2019,,8.0,23.0,13.0,5.0,,37327,49,131.27226940284513
3584,CAUCA,BOLÍVAR,19100,2020,,10.0,19.0,7.0,1.0,,36994,37,100.01621884629941
3585,CAUCA,BOLÍVAR,19100,2021,,16.0,22.0,11.0,1.0,,37289,50,134.08780069189305
3586,CAUCA,BUENOS AIRES,19110,2012,,9.0,21.0,,,,28705,30,104.51140916216688
3587,CAUCA,BUENOS AIRES,19110,2013,,4.0,28.0,,,,29181,32,109.66039546280115
3588,CAUCA,BUENOS AIRES,19110,2014,,4.0,11.0,10.0,2.0,2.0,29560,29,98.10554803788904
3589,CAUCA,BUENOS AIRES,19110,2015,2.0,9.0,28.0,19.0,7.0,3.0,30022,68,226.50056625141565
3590,CAUCA,BUENOS AIRES,19110,2016,1.0,11.0,21.0,18.0,1.0,,30550,52,170.2127659574468
3591,CAUCA,BUENOS AIRES,19110,2017,,12.0,21.0,30.0,3.0,,30992,66,212.95818275684047
3592,CAUCA,BUENOS AIRES,19110,2018,1.0,19.0,24.0,126.0,7.0,,31436,177,563.0487339356152
3593,CAUCA,BUENOS AIRES,19110,2019,,9.0,25.0,48.0,8.0,,31754,90,283.42885935630153
3594,CAUCA,BUENOS AIRES,19110,2020,3.0,12.0,44.0,30.0,1.0,,32049,90,280.8199943836001
3595,CAUCA,BUENOS AIRES,19110,2021,,10.0,30.0,25.0,1.0,,32311,66,204.2648014608028
3596,CAUCA,CAJIBÍO,19130,2012,2.0,17.0,29.0,,,1.0,41109,49,119.19531002943394
3597,CAUCA,CAJIBÍO,19130,2013,2.0,4.0,11.0,,4.0,,41258,21,50.899219545300305
3598,CAUCA,CAJIBÍO,19130,2014,,7.0,6.0,8.0,8.0,,41384,29,70.07539145563503
3599,CAUCA,CAJIBÍO,19130,2015,1.0,14.0,11.0,12.0,11.0,,41535,49,117.97279402913205
3600,CAUCA,CAJIBÍO,19130,2016,,35.0,10.0,5.0,3.0,,41704,53,127.0861308267792
3601,CAUCA,CAJIBÍO,19130,2017,,38.0,12.0,32.0,7.0,2.0,41879,91,217.29267652045178
3602,CAUCA,CAJIBÍO,19130,2018,,34.0,16.0,77.0,14.0,1.0,42014,142,337.9825772361594
3603,CAUCA,CAJIBÍO,19130,2019,2.0,44.0,18.0,38.0,9.0,,42439,111,261.5518744551003
3604,CAUCA,CAJIBÍO,19130,2020,,15.0,21.0,23.0,7.0,,42833,66,154.086802231924
3605,CAUCA,CAJIBÍO,19130,2021,,27.0,14.0,22.0,9.0,,43183,72,166.732278906051
3606,CAUCA,CALDONO,19137,2012,3.0,7.0,5.0,,,,35504,15,42.24876070301938
3607,CAUCA,CALDONO,19137,2013,4.0,2.0,13.0,,2.0,,36254,21,57.924642798036075
3608,CAUCA,CALDONO,19137,2014,4.0,1.0,11.0,14.0,,,36992,30,81.09861591695501
3609,CAUCA,CALDONO,19137,2015,2.0,20.0,4.0,16.0,1.0,,37730,43,113.96766498807315
3610,CAUCA,CALDONO,19137,2016,,11.0,3.0,13.0,3.0,1.0,38483,31,80.55505028194267
3611,CAUCA,CALDONO,19137,2017,,24.0,1.0,42.0,13.0,4.0,39247,84,214.0290977654343
3612,CAUCA,CALDONO,19137,2018,2.0,27.0,5.0,74.0,7.0,2.0,39946,117,292.8954088018825
3613,CAUCA,CALDONO,19137,2019,1.0,29.0,8.0,22.0,9.0,,40898,69,168.71240647464424
3614,CAUCA,CALDONO,19137,2020,4.0,11.0,7.0,28.0,5.0,,41770,55,131.67344984438594
3615,CAUCA,CALDONO,19137,2021,,11.0,18.0,85.0,5.0,,42112,119,282.57978723404256
3616,CAUCA,CALOTO,19142,2012,3.0,17.0,28.0,,,2.0,25356,50,197.19198611768417
3617,CAUCA,CALOTO,19142,2013,4.0,3.0,14.0,,4.0,,26144,25,95.62423500611995
3618,CAUCA,CALOTO,19142,2014,1.0,9.0,18.0,29.0,7.0,,26898,64,237.93590601531713
3619,CAUCA,CALOTO,19142,2015,3.0,11.0,10.0,64.0,12.0,1.0,27687,101,364.79214071585943
3620,CAUCA,CALOTO,19142,2016,1.0,12.0,13.0,65.0,2.0,,28515,93,326.1441346659653
3621,CAUCA,CALOTO,19142,2017,,11.0,24.0,82.0,3.0,,29337,120,409.0397791185193
3622,CAUCA,CALOTO,19142,2018,,14.0,26.0,273.0,19.0,1.0,30181,333,1103.343162917067
3623,CAUCA,CALOTO,19142,2019,1.0,13.0,39.0,227.0,17.0,,30143,297,985.3033871877385
3624,CAUCA,CALOTO,19142,2020,4.0,9.0,30.0,55.0,7.0,4.0,30216,109,360.73603388933014
3625,CAUCA,CALOTO,19142,2021,,12.0,18.0,64.0,1.0,,30457,95,311.91515907673113
3626,CAUCA,CORINTO,19212,2012,12.0,8.0,47.0,,,,24663,67,271.66200381137736
3627,CAUCA,CORINTO,19212,2013,,1.0,36.0,,3.0,,24727,40,161.76649007158167
3628,CAUCA,CORINTO,19212,2014,1.0,1.0,19.0,8.0,2.0,,24854,31,124.72841393739438
3629,CAUCA,CORINTO,19212,2015,3.0,13.0,40.0,25.0,2.0,1.0,24914,84,337.1598298145621
3630,CAUCA,CORINTO,19212,2016,1.0,11.0,31.0,24.0,1.0,,25067,68,271.2729883911118
3631,CAUCA,CORINTO,19212,2017,3.0,8.0,35.0,18.0,7.0,1.0,25065,72,287.2531418312388
3632,CAUCA,CORINTO,19212,2018,4.0,19.0,56.0,125.0,9.0,2.0,25286,215,850.272878272562
3633,CAUCA,CORINTO,19212,2019,,9.0,70.0,71.0,6.0,1.0,25342,157,619.5248993765291
3634,CAUCA,CORINTO,19212,2020,,11.0,50.0,50.0,3.0,2.0,25440,116,455.97484276729557
3635,CAUCA,CORINTO,19212,2021,1.0,9.0,51.0,26.0,5.0,5.0,25643,97,378.27087314276804
3636,CAUCA,EL TAMBO,19256,2012,4.0,24.0,33.0,1.0,,2.0,52675,64,121.49976269577598
3637,CAUCA,EL TAMBO,19256,2013,3.0,7.0,26.0,1.0,10.0,,52831,47,88.962919498022
3638,CAUCA,EL TAMBO,19256,2014,,14.0,35.0,17.0,11.0,,53007,77,145.26383307865
3639,CAUCA,EL TAMBO,19256,2015,,22.0,30.0,20.0,13.0,2.0,53211,87,163.50002818966004
3640,CAUCA,EL TAMBO,19256,2016,,34.0,30.0,65.0,18.0,,53446,147,275.04396961419
3641,CAUCA,EL TAMBO,19256,2017,,36.0,36.0,97.0,7.0,,53625,176,328.2051282051282
3642,CAUCA,EL TAMBO,19256,2018,,29.0,46.0,169.0,29.0,2.0,53891,275,510.2892876361544
3643,CAUCA,EL TAMBO,19256,2019,,46.0,47.0,105.0,15.0,,53840,213,395.61664190193164
3644,CAUCA,EL TAMBO,19256,2020,1.0,26.0,79.0,63.0,10.0,,53769,179,332.90557756327996
3645,CAUCA,EL TAMBO,19256,2021,,24.0,63.0,47.0,10.0,2.0,54198,146,269.38263404553675
3646,CAUCA,FLORENCIA,19290,2012,,1.0,5.0,,,,5379,6,111.54489682097045
3647,CAUCA,FLORENCIA,19290,2013,,2.0,6.0,,,,5326,8,150.20653398422832
3648,CAUCA,FLORENCIA,19290,2014,,1.0,4.0,2.0,,,5245,7,133.4604385128694
3649,CAUCA,FLORENCIA,19290,2015,,,3.0,2.0,,,5236,5,95.49274255156608
3650,CAUCA,FLORENCIA,19290,2016,,4.0,2.0,5.0,1.0,,5223,12,229.75301550832856
3651,CAUCA,FLORENCIA,19290,2017,,1.0,2.0,5.0,2.0,1.0,5176,11,212.5193199381762
3652,CAUCA,FLORENCIA,19290,2018,,2.0,2.0,7.0,2.0,,5202,13,249.90388312187622
3653,CAUCA,FLORENCIA,19290,2019,,2.0,,6.0,3.0,,5254,11,209.36429387133612
3654,CAUCA,FLORENCIA,19290,2020,,5.0,1.0,2.0,1.0,,5303,9,169.7152555157458
3655,CAUCA,FLORENCIA,19290,2021,,3.0,6.0,5.0,1.0,,5346,15,280.58361391694723
3656,CAUCA,GUACHENÉ,19300,2012,1.0,2.0,8.0,2.0,,,21735,13,59.81136415919025
3657,CAUCA,GUACHENÉ,19300,2013,,2.0,7.0,,,,21390,9,42.0757363253857
3658,CAUCA,GUACHENÉ,19300,2014,1.0,6.0,6.0,8.0,1.0,1.0,21012,23,109.46126023224825
3659,CAUCA,GUACHENÉ,19300,2015,,4.0,10.0,11.0,4.0,,20627,29,140.5924274009793
3660,CAUCA,GUACHENÉ,19300,2016,,6.0,3.0,11.0,,,20287,20,98.58530093163111
3661,CAUCA,GUACHENÉ,19300,2017,,6.0,16.0,12.0,,1.0,19934,35,175.57941205979733
3662,CAUCA,GUACHENÉ,19300,2018,1.0,12.0,18.0,24.0,2.0,2.0,19671,59,299.9339128666565
3663,CAUCA,GUACHENÉ,19300,2019,,4.0,13.0,16.0,2.0,,19850,35,176.32241813602013
3664,CAUCA,GUACHENÉ,19300,2020,,9.0,17.0,7.0,,,20020,33,164.83516483516485
3665,CAUCA,GUACHENÉ,19300,2021,,13.0,15.0,13.0,3.0,1.0,20180,45,222.99306243805748
3666,CAUCA,GUAPI,19318,2012,2.0,2.0,11.0,2.0,1.0,,27475,18,65.51410373066425
3667,CAUCA,GUAPI,19318,2013,1.0,2.0,4.0,,2.0,,27469,9,32.76420692416906
3668,CAUCA,GUAPI,19318,2014,2.0,2.0,5.0,24.0,,,27476,33,120.10481875090989
3669,CAUCA,GUAPI,19318,2015,1.0,6.0,5.0,14.0,3.0,,27470,29,105.56971241354205
3670,CAUCA,GUAPI,19318,2016,,8.0,4.0,13.0,3.0,,27505,28,101.79967278676604
3671,CAUCA,GUAPI,19318,2017,,9.0,9.0,6.0,1.0,,27525,25,90.82652134423252
3672,CAUCA,GUAPI,19318,2018,,19.0,5.0,28.0,9.0,,27616,61,220.8864426419467
3673,CAUCA,GUAPI,19318,2019,,11.0,14.0,23.0,10.0,,27619,58,210.00036206958978
3674,CAUCA,GUAPI,19318,2020,,10.0,2.0,6.0,2.0,2.0,27696,22,79.43385326400924
3675,CAUCA,GUAPI,19318,2021,1.0,18.0,10.0,15.0,1.0,,27917,45,161.1921051688935
3676,CAUCA,INZÁ,19355,2012,2.0,8.0,2.0,,,,26721,12,44.90849893342315
3677,CAUCA,INZÁ,19355,2013,1.0,,11.0,,2.0,1.0,27089,15,55.37302964302854
3678,CAUCA,INZÁ,19355,2014,2.0,6.0,6.0,14.0,1.0,,27468,29,105.57739915538082
3679,CAUCA,INZÁ,19355,2015,,17.0,1.0,20.0,1.0,,27801,39,140.28272364303442
3680,CAUCA,INZÁ,19355,2016,,19.0,4.0,20.0,3.0,,28150,46,163.41030195381884
3681,CAUCA,INZÁ,19355,2017,,38.0,6.0,43.0,2.0,3.0,28509,92,322.70511066680695
3682,CAUCA,INZÁ,19355,2018,,26.0,2.0,100.0,2.0,,28879,130,450.15409120814434
3683,CAUCA,INZÁ,19355,2019,,6.0,5.0,20.0,1.0,,29170,32,109.70174837161468
3684,CAUCA,INZÁ,19355,2020,,17.0,2.0,15.0,7.0,,29441,41,139.26157399544854
3685,CAUCA,INZÁ,19355,2021,,17.0,9.0,30.0,5.0,,29681,61,205.51868198510834
3686,CAUCA,JAMBALÓ,19364,2012,4.0,1.0,2.0,1.0,,,15772,8,50.7227998985544
3687,CAUCA,JAMBALÓ,19364,2013,,,4.0,,,,16119,4,24.815435200694832
3688,CAUCA,JAMBALÓ,19364,2014,,,3.0,10.0,,,16470,13,78.93139040680025
3689,CAUCA,JAMBALÓ,19364,2015,,4.0,2.0,14.0,,,16820,20,118.90606420927466
3690,CAUCA,JAMBALÓ,19364,2016,,7.0,,8.0,,,17154,15,87.44316194473592
3691,CAUCA,JAMBALÓ,19364,2017,,11.0,1.0,18.0,,,17524,30,171.1937913718329
3692,CAUCA,JAMBALÓ,19364,2018,,6.0,3.0,32.0,7.0,,17841,48,269.04321506642003
3693,CAUCA,JAMBALÓ,19364,2019,,11.0,2.0,4.0,1.0,,18240,18,98.6842105263158
3694,CAUCA,JAMBALÓ,19364,2020,3.0,1.0,2.0,20.0,4.0,,18568,30,161.56828953037484
3695,CAUCA,JAMBALÓ,19364,2021,,7.0,2.0,26.0,4.0,,18720,39,208.33333333333334
3696,CAUCA,LA SIERRA,19392,2012,,5.0,2.0,,,,11138,7,62.84790806248878
3697,CAUCA,LA SIERRA,19392,2013,,,3.0,,,,11051,3,27.14686453714596
3698,CAUCA,LA SIERRA,19392,2014,,,3.0,8.0,,,10981,11,100.1730261360532
3699,CAUCA,LA SIERRA,19392,2015,,1.0,6.0,11.0,2.0,,10936,20,182.882223847842
3700,CAUCA,LA SIERRA,19392,2016,,4.0,5.0,16.0,2.0,,10832,27,249.26144756277697
3701,CAUCA,LA SIERRA,19392,2017,,10.0,2.0,5.0,1.0,,10807,18,166.55871194596097
3702,CAUCA,LA SIERRA,19392,2018,,11.0,3.0,14.0,3.0,,10749,31,288.3989208298446
3703,CAUCA,LA SIERRA,19392,2019,,8.0,2.0,25.0,7.0,,10674,42,393.47948285553684
3704,CAUCA,LA SIERRA,19392,2020,,6.0,2.0,9.0,4.0,,10655,21,197.09056780854058
3705,CAUCA,LA SIERRA,19392,2021,,9.0,3.0,8.0,,,10740,20,186.21973929236498
3706,CAUCA,LA VEGA,19397,2012,,3.0,6.0,,,,23679,9,38.00836183960471
3707,CAUCA,LA VEGA,19397,2013,,3.0,6.0,,2.0,1.0,23804,12,50.4116955133591
3708,CAUCA,LA VEGA,19397,2014,1.0,2.0,3.0,7.0,,,23916,13,54.35691587221944
3709,CAUCA,LA VEGA,19397,2015,,6.0,4.0,11.0,3.0,,24122,24,99.4942376254042
3710,CAUCA,LA VEGA,19397,2016,,8.0,5.0,6.0,2.0,,24218,21,86.71236270542572
3711,CAUCA,LA VEGA,19397,2017,,9.0,6.0,41.0,8.0,1.0,24365,65,266.77611327724196
3712,CAUCA,LA VEGA,19397,2018,,6.0,3.0,45.0,9.0,,24501,63,257.13236194441043
3713,CAUCA,LA VEGA,19397,2019,,6.0,3.0,13.0,5.0,,24542,27,110.01548366066335
3714,CAUCA,LA VEGA,19397,2020,,2.0,2.0,3.0,3.0,,24642,10,40.58112166220275
3715,CAUCA,LA VEGA,19397,2021,,4.0,9.0,13.0,2.0,,24839,28,112.72595515117357
3716,CAUCA,LÓPEZ,19418,2012,,1.0,8.0,,,,17824,9,50.493716337522436
3717,CAUCA,LÓPEZ,19418,2013,,1.0,1.0,,,,17934,2,11.152001784320285
3718,CAUCA,LÓPEZ,19418,2014,,1.0,5.0,6.0,,,18049,12,66.48567787689069
3719,CAUCA,LÓPEZ,19418,2015,,3.0,6.0,7.0,,,18172,16,88.04754567466432
3720,CAUCA,LÓPEZ,19418,2016,,7.0,4.0,6.0,,,18282,17,92.9876381139919
3721,CAUCA,LÓPEZ,19418,2017,,7.0,3.0,8.0,1.0,,18431,19,103.08719006022463
3722,CAUCA,LÓPEZ,19418,2018,,5.0,11.0,22.0,,,18580,38,204.5209903121636
3723,CAUCA,LÓPEZ,19418,2019,,1.0,8.0,2.0,,,18761,11,58.63226906881297
3724,CAUCA,LÓPEZ,19418,2020,2.0,3.0,11.0,2.0,,,18932,18,95.07711810690894
3725,CAUCA,LÓPEZ,19418,2021,,3.0,3.0,1.0,2.0,,19086,9,47.15498270983967
3726,CAUCA,MERCADERES,19450,2012,2.0,1.0,4.0,,,1.0,21499,8,37.21103307130564
3727,CAUCA,MERCADERES,19450,2013,2.0,,14.0,3.0,8.0,2.0,21683,29,133.74533044320435
3728,CAUCA,MERCADERES,19450,2014,1.0,2.0,27.0,13.0,2.0,,21863,45,205.82719663358185
3729,CAUCA,MERCADERES,19450,2015,3.0,8.0,28.0,23.0,,1.0,21984,63,286.57205240174676
3730,CAUCA,MERCADERES,19450,2016,,5.0,18.0,51.0,6.0,,22225,80,359.955005624297
3731,CAUCA,MERCADERES,19450,2017,1.0,7.0,15.0,30.0,3.0,,22408,56,249.91074616208496
3732,CAUCA,MERCADERES,19450,2018,,7.0,16.0,50.0,4.0,,22688,77,339.38645980253875
3733,CAUCA,MERCADERES,19450,2019,,14.0,15.0,24.0,8.0,,22901,61,266.36391423955286
3734,CAUCA,MERCADERES,19450,2020,,13.0,21.0,26.0,4.0,,23097,64,277.09226306446726
3735,CAUCA,MERCADERES,19450,2021,,4.0,16.0,23.0,5.0,,23282,48,206.1678549952753
3736,CAUCA,MIRANDA,19455,2012,3.0,7.0,13.0,2.0,,,29776,25,83.9602364320258
3737,CAUCA,MIRANDA,19455,2013,1.0,,9.0,,3.0,1.0,30029,14,46.621599120849844
3738,CAUCA,MIRANDA,19455,2014,,5.0,9.0,8.0,1.0,2.0,30244,25,82.66102367411717
3739,CAUCA,MIRANDA,19455,2015,1.0,11.0,13.0,17.0,6.0,,30514,48,157.3048436783116
3740,CAUCA,MIRANDA,19455,2016,,12.0,16.0,42.0,6.0,,30855,76,246.31340139361532
3741,CAUCA,MIRANDA,19455,2017,,19.0,13.0,51.0,4.0,,30995,87,280.69043394095826
3742,CAUCA,MIRANDA,19455,2018,,18.0,20.0,119.0,10.0,1.0,31360,168,535.7142857142857
3743,CAUCA,MIRANDA,19455,2019,2.0,19.0,32.0,119.0,9.0,,31733,181,570.3841426905744
3744,CAUCA,MIRANDA,19455,2020,,12.0,22.0,68.0,6.0,,32082,108,336.637366747709
3745,CAUCA,MIRANDA,19455,2021,,14.0,35.0,127.0,4.0,,32344,180,556.5174375463764
3746,CAUCA,MORALES,19473,2012,,5.0,7.0,,1.0,,34677,13,37.48882544626121
3747,CAUCA,MORALES,19473,2013,,3.0,11.0,,2.0,,35374,16,45.230960592525584
3748,CAUCA,MORALES,19473,2014,,4.0,6.0,13.0,2.0,,36074,25,69.30199035316294
3749,CAUCA,MORALES,19473,2015,,2.0,6.0,22.0,5.0,,36761,35,95.20959712739044
3750,CAUCA,MORALES,19473,2016,,11.0,5.0,17.0,6.0,,37470,39,104.08326661329065
3751,CAUCA,MORALES,19473,2017,,12.0,7.0,24.0,2.0,,38181,45,117.85966842146618
3752,CAUCA,MORALES,19473,2018,,19.0,9.0,59.0,10.0,,38838,97,249.7553942015552
3753,CAUCA,MORALES,19473,2019,,21.0,8.0,38.0,12.0,,39516,79,199.91902014373923
3754,CAUCA,MORALES,19473,2020,,9.0,17.0,17.0,4.0,,40084,47,117.25376708911287
3755,CAUCA,MORALES,19473,2021,,11.0,20.0,23.0,4.0,,40412,58,143.5217262199347
3756,CAUCA,PADILLA,19513,2012,,3.0,9.0,,,,9836,12,122.00081333875559
3757,CAUCA,PADILLA,19513,2013,,,3.0,,,1.0,9830,4,40.69175991861648
3758,CAUCA,PADILLA,19513,2014,2.0,1.0,3.0,3.0,,,9830,9,91.55645981688708
3759,CAUCA,PADILLA,19513,2015,,3.0,3.0,12.0,1.0,,9838,19,193.12868469201058
3760,CAUCA,PADILLA,19513,2016,,8.0,2.0,8.0,,,9828,18,183.15018315018315
3761,CAUCA,PADILLA,19513,2017,,8.0,4.0,4.0,,,9877,16,161.9925078465121
3762,CAUCA,PADILLA,19513,2018,,3.0,3.0,15.0,2.0,1.0,9937,24,241.52158599174803
3763,CAUCA,PADILLA,19513,2019,,9.0,15.0,20.0,1.0,,9953,45,452.1249874409726
3764,CAUCA,PADILLA,19513,2020,1.0,2.0,6.0,17.0,,1.0,9992,27,270.21617293835067
3765,CAUCA,PADILLA,19513,2021,,1.0,6.0,9.0,,,10072,16,158.85623510722795
3766,CAUCA,PAEZ,19517,2012,1.0,8.0,9.0,,,,39861,18,45.15692029803567
3767,CAUCA,PAEZ,19517,2013,,1.0,2.0,,1.0,1.0,40838,5,12.243498702189138
3768,CAUCA,PAEZ,19517,2014,,6.0,6.0,12.0,,,41818,24,57.391553876321204
3769,CAUCA,PAEZ,19517,2015,,5.0,11.0,18.0,1.0,,42806,35,81.76423865813204
3770,CAUCA,PAEZ,19517,2016,,20.0,12.0,8.0,,,43795,40,91.33462724055258
3771,CAUCA,PAEZ,19517,2017,,16.0,8.0,13.0,1.0,,44784,38,84.8517327617006
3772,CAUCA,PAEZ,19517,2018,,24.0,7.0,63.0,2.0,,45776,96,209.71688220901785
3773,CAUCA,PAEZ,19517,2019,,11.0,16.0,33.0,6.0,1.0,46278,67,144.7772159557457
3774,CAUCA,PAEZ,19517,2020,,14.0,11.0,8.0,4.0,,46742,37,79.15793076890164
3775,CAUCA,PAEZ,19517,2021,,12.0,17.0,39.0,5.0,2.0,47124,75,159.1545709192768
3776,CAUCA,PATÍA,19532,2012,5.0,11.0,21.0,,2.0,,36579,39,106.61855162798328
3777,CAUCA,PATÍA,19532,2013,2.0,5.0,24.0,3.0,11.0,,36581,45,123.0146797517837
3778,CAUCA,PATÍA,19532,2014,2.0,3.0,25.0,11.0,6.0,,36646,47,128.2541068602303
3779,CAUCA,PATÍA,19532,2015,4.0,15.0,33.0,22.0,4.0,,36694,78,212.5688123398921
3780,CAUCA,PATÍA,19532,2016,,24.0,18.0,18.0,11.0,,36653,71,193.708564101165
3781,CAUCA,PATÍA,19532,2017,,32.0,25.0,98.0,7.0,,36716,162,441.2245342629916
3782,CAUCA,PATÍA,19532,2018,,33.0,42.0,124.0,18.0,,36848,217,588.9057750759879
3783,CAUCA,PATÍA,19532,2019,1.0,26.0,30.0,44.0,16.0,,37183,117,314.65992523465025
3784,CAUCA,PATÍA,19532,2020,2.0,15.0,28.0,45.0,9.0,,37494,99,264.04224675948154
3785,CAUCA,PATÍA,19532,2021,,15.0,48.0,66.0,7.0,,37793,136,359.85499960310113
